#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  4.09351e+00   8.81839e-01   1.35475e-02  -1.56292e-02   1.18646e-01  -1.00035e-01 
  4.25289e+00   8.83809e-01   1.12278e-02  -1.35324e-02   1.03246e-01  -9.32916e-02 
  4.41847e+00   8.85491e-01   9.14624e-03  -1.16567e-02   8.83468e-02  -8.67416e-02 
  4.59050e+00   8.86901e-01   7.28831e-03  -9.98699e-03   7.39765e-02  -8.04027e-02 
  4.76923e+00   8.88052e-01   5.63907e-03  -8.50839e-03   6.01594e-02  -7.42908e-02 
  4.95492e+00   8.88960e-01   4.18346e-03  -7.20612e-03   4.69169e-02  -6.84199e-02 
  5.14784e+00   8.89641e-01   2.90648e-03  -6.06563e-03   3.42671e-02  -6.28020e-02 
  5.34826e+00   8.90108e-01   1.79324e-03  -5.07275e-03   2.22244e-02  -5.74470e-02 
  5.55649e+00   8.90378e-01   8.29153e-04  -4.21373e-03   1.07996e-02  -5.23627e-02 
  5.77283e+00   8.90465e-01   3.71160e-10  -3.47533e-03   4.08272e-10  -4.75546e-02 
